timestamp,ax,ay,az,label
9.798,-1.2457,0.2368,-0.0835,running
9.847,-0.1469,-0.0659,-0.2924,running
9.903,0.1483,-0.4601,-0.1204,running
9.957,0.4299,-0.4458,-0.4852,running
10.012,-1.4515,-0.433,-0.6348,running
10.065,-3.5394,1.7466,0.3162,running
10.119,-1.8367,0.5142,-0.4852,running
10.173,-0.9188,-0.3053,0.0887,running
10.226,0.0604,-0.8656,0.5684,running
10.279,0.5062,-0.1824,0.1477,running
10.333,0.3654,-0.0059,-0.1699,running
10.385,-1.2106,0.0419,0.0626,running
10.439,-2.0667,-1.2377,-0.9771,running
10.492,-1.4155,-0.8147,0.1532,running
10.546,-1.5454,-0.1477,-0.1567,running
10.599,-0.5472,-0.1432,-0.057,running
10.653,0.1736,-0.2941,-0.254,running
10.705,0.6809,-0.7665,-0.1084,running
10.760,-0.1272,0.0114,-0.1149,running
10.814,-3.7128,-0.2305,0.3602,running
10.867,-2.0945,-1.2244,-0.4683,running
10.920,-1.6581,-0.2134,-0.0992,running
10.973,-0.4849,-0.3704,-0.0414,running
11.029,-0.0842,-0.2181,0.2286,running
11.079,0.646,0.2587,-0.0946,running
11.136,0.0215,0.1799,-0.2521,running
11.186,-2.3167,0.3523,0.6025,running
11.239,-1.386,-0.8199,-0.4143,running
11.296,-1.8263,-0.1849,0.1594,running
11.349,-1.1896,-0.2412,-0.1793,running
11.400,-0.3684,-0.5012,0.0168,running
11.455,0.7008,-0.0735,-0.118,running
11.510,0.684,-0.7206,0.0009,running
11.562,-0.4451,0.0519,-0.005,running
11.616,-3.9995,-1.3773,-0.2938,running
11.670,-1.8226,-0.3137,-0.2732,running
11.724,-1.2341,-0.3373,-0.4866,running
11.777,-0.3823,-0.2957,-0.0089,running
11.830,0.5656,0.0331,0.0455,running
11.883,0.5182,-0.1425,-0.6613,running
11.936,-0.8464,0.2615,-0.3578,running
11.989,-2.0696,-0.9392,-0.3405,running
12.042,-1.558,-0.9657,-0.037,running
12.096,-1.5427,0.155,-0.0529,running
12.151,-0.4272,-0.3248,-0.1455,running
12.204,0.4172,-0.2217,-0.3754,running
12.258,0.9182,-1.0909,-0.5369,running
12.313,-0.5369,-0.0492,-0.0006,running
12.365,-3.9995,-0.3392,-1.8597,running
12.418,-1.7679,-0.2148,-0.1865,running
12.473,-1.3716,-0.3469,-0.12,running
12.526,-0.0809,-0.165,-0.0992,running
12.579,0.7396,-0.3199,0.0153,running
12.633,0.168,-0.3407,-0.6805,running
12.686,-0.8867,0.1053,-0.3356,running
12.740,-3.4285,-0.8052,-0.3717,running
12.793,-1.2936,-0.7726,0.1334,running
12.847,-1.2936,-0.3108,0.1444,running
12.900,-0.4978,0.3027,-0.3271,running
12.952,0.1559,-0.3661,-0.0261,running
13.006,0.9971,-0.5325,-0.3903,running
13.060,-0.5833,0.1594,-0.323,running
13.114,-3.9995,-0.8229,-0.5038,running
13.166,-1.9541,-0.3511,-0.4559,running
13.221,-1.5387,-0.4247,-0.2581,running
13.274,-0.5178,-0.1212,0.0216,running
13.326,0.1967,-0.061,0.0063,running
13.382,0.3961,-0.0295,-0.1671,running
13.433,-0.0552,-0.418,0.0402,running
13.489,-3.3057,-1.0621,0.7651,running
13.542,-1.8467,-1.2471,-0.1536,running
13.594,-1.7739,0.0339,0.1813,running
13.649,-1.231,-0.1699,-0.1019,running
13.703,-0.2043,-0.3311,-0.3156,running
13.758,0.6091,-0.0322,-0.1931,running
13.811,0.5609,-0.4856,-0.0936,running
13.865,-0.9017,-0.2142,0.2578,running
13.915,-3.9907,0.8516,-0.5931,running
13.972,-1.673,-0.2155,-0.3185,running
14.026,-1.4246,-0.485,-0.2743,running
14.079,-0.2297,-0.2087,-0.0922,running
14.131,0.3237,0.075,0.1082,running
14.184,0.2797,0.4659,-0.1022,running
14.239,-0.8549,0.6365,-0.9216,running
14.293,-2.2499,-2.3174,-0.906,running
14.346,-0.9803,-0.7286,0.0342,running
14.400,-1.6012,0.108,0.2831,running
14.453,-0.6248,0.0518,-0.254,running
14.509,0.1201,-0.0032,-0.7711,running
14.563,1.1267,-1.2465,-0.6525,running
14.614,-0.1824,0.0392,0.1183,running
14.670,-3.9995,-0.3818,0.488,running
14.723,-1.835,-0.5448,-0.1382,running
14.779,-1.4569,-0.5188,-0.343,running
14.831,-0.322,-0.3221,-0.0955,running
14.884,0.0529,0.0442,0.3091,running
14.936,0.3169,0.3602,-0.1646,running
14.993,-0.0204,0.1672,0.0233,running
15.044,-2.8282,-1.092,0.8011,running
15.096,-1.3762,-1.3646,-0.5077,running
15.152,-1.5363,-0.3901,0.3613,running
15.201,-1.3877,-0.0208,0.0787,running
15.257,-0.3861,0.13,-0.207,running
15.312,0.282,-0.2001,-0.2118,running
15.366,1.0525,-0.5284,-0.0896,running
15.420,-0.8074,-0.0482,-0.3876,running
15.473,-3.7367,-0.7734,-0.9159,running
15.527,-1.7,-0.0262,-0.3317,running
15.582,-1.3875,-0.488,-0.3628,running
15.636,-0.4147,-0.3121,-0.1675,running
15.689,0.3645,-0.1173,0.2111,running
15.741,0.3607,0.7214,-0.4386,running
15.796,-0.84,-0.3209,0.7892,running
15.851,-3.015,-1.2113,0.2651,running
15.902,-1.1741,-1.048,-0.1659,running
15.959,-1.8295,-0.0336,0.0394,running
16.013,-0.8804,-0.1472,0.0076,running
16.065,-0.1378,0.2471,-0.2623,running
16.118,1.2623,-0.9088,-0.4376,running
16.174,-0.2483,-0.2207,-0.3199,running
16.226,-3.9995,-1.8922,-1.6873,running
16.280,-1.2605,-0.2286,-0.0439,running
16.335,-1.1195,-0.4316,-0.1965,running
16.385,0.0061,-0.2177,0.0916,running
16.440,0.6176,0.2258,0.0699,running
16.496,0.0994,0.5729,-0.557,running
16.551,-2.5983,-1.0247,0.7056,running
16.601,-1.3033,-1.0577,0.1426,running
16.658,-1.5447,-0.4851,0.1499,running
16.712,-1.4955,-0.2299,-0.1893,running
16.763,-1.0408,-0.0046,-0.0203,running
16.815,-0.186,0.2367,-0.3307,running
16.868,0.4452,-0.4755,-0.1737,running
16.925,-0.004,-0.1023,-0.4271,running
16.977,-1.8843,-0.7488,0.0846,running
17.033,-1.9607,-0.3085,-0.7053,running
17.088,-1.5973,-0.1278,-0.2518,running
17.142,-1.0387,-0.4193,-0.1449,running
17.195,-0.1886,-0.131,-0.0563,running
17.245,0.5144,0.0704,0.0452,running
17.300,0.1528,0.2981,-0.3947,running
17.353,-1.3424,0.7314,0.5618,running
17.408,-2.3409,-1.0844,-0.0396,running
17.460,-1.6779,-0.6907,0.2324,running
17.516,-1.2426,0.0706,0.069,running
17.565,-0.814,0.1887,-0.0367,running
17.621,-0.0903,-0.1011,-0.321,running
17.674,0.5701,-0.8879,-0.026,running
17.731,-0.0779,-0.0508,-0.0717,running
17.781,-2.2064,-0.215,-0.3391,running
17.838,-1.6121,-0.5249,-0.4957,running
17.888,-1.8827,-0.299,-0.058,running
17.943,-0.9803,-0.4094,-0.1492,running
17.996,-0.2845,0.1488,-0.0708,running
18.046,0.2133,0.0522,0.0486,running
18.102,0.3174,-0.1882,-0.1686,running
18.157,-0.7871,-0.0988,0.2029,running
18.210,-3.9758,-1.5123,-0.1843,running
18.264,-1.0934,-1.057,0.0427,running
18.317,-2.2162,0.2057,0.2754,running
18.369,-1.0847,-0.2847,-0.1508,running
18.426,-0.1217,-0.3262,-0.1724,running
18.478,0.5347,-0.5354,-0.0549,running
18.533,0.1223,-0.5187,-0.2559,running
18.586,-0.6791,-0.142,-0.025,running
18.640,-3.8143,0.6976,-0.9939,running
18.695,-1.6824,-0.2341,-0.3121,running
18.747,-1.6852,-0.1886,-0.0178,running
18.800,-0.5223,-0.3718,-0.2122,running
18.851,-0.0873,-0.1917,0.014,running
18.905,0.4865,0.2755,-0.0643,running
18.960,-0.0321,0.0256,0.0917,running
19.014,-1.7856,-0.0618,0.4181,running
19.068,-1.688,-0.9905,-0.2366,running
19.122,-1.5024,-0.4121,0.2075,running
19.175,-1.5521,0.1072,0.0574,running
19.228,-0.5298,-0.066,-0.1626,running
19.282,0.1074,-0.069,-0.4359,running
19.336,0.8817,-0.8331,-0.0817,running
19.389,-0.2463,0.2428,-0.0806,running
19.442,-3.9838,-0.92,1.1268,running
19.495,-1.7555,-0.6499,-0.506,running
19.549,-1.4647,-0.5352,-0.3147,running
19.601,-0.7189,-0.3885,-0.1442,running
19.655,0.0713,0.1014,0.1198,running
19.709,0.3342,0.1913,-0.0331,running
19.763,-0.4144,-0.365,0.4808,running
19.817,-3.0625,-0.9961,0.7034,running
19.869,-1.3677,-1.2463,-0.3002,running
19.923,-1.8514,-0.0902,0.2523,running
19.976,-1.0082,-0.1147,-0.2028,running
20.032,-0.2096,-0.0081,-0.1401,running
